"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"01041","5","10","71","0","2017","A","",219,3099,108013237,28931341,538670,670,34855,"",0.88,0.98,0.98,1.01,1.00,1.00,1.00,"",1,0.5,-92,-2.9,-5254232,-4.6,-1845739,-6.0,-128256,-19.2,-13,-1.9,-643,-1.8
"01043","0","10","70","0","2017","A","",1823,28737,1087015583,226770799,2654038,727,37826,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",16,0.9,-57,-0.2,23712149,2.2,-330220,-0.1,-527452,-16.6,17,2.4,898,2.4
"01043","1","10","71","0","2017","A","",19,201,10676078,0,0,1024,53225,"",1.72,0.36,0.35,0.00,0.00,0.97,0.97,"",-1,-5.0,-8,-3.8,-127797,-1.2,0,0.0,0,0.0,31,3.1,1594,3.1
"01043","2","10","71","0","2017","A","",17,744,28636165,0,0,740,38485,"",1.32,0.80,0.77,0.00,0.00,0.96,0.96,"",1,6.2,29,4.1,1065045,3.9,0,0.0,0,0.0,-2,-0.3,-98,-0.3
"01043","3","10","71","0","2017","A","",50,3346,116440310,1973002,20680,669,34798,"",1.60,1.19,1.22,0.64,1.51,1.03,1.02,"",-1,-2.0,31,0.9,3814001,3.4,-16329,-0.8,-5810,-21.9,16,2.5,823,2.4
"01043","5","10","71","0","2017","A","",1737,24446,931263030,224797797,2633358,733,38094,"",0.98,1.00,1.01,1.01,1.00,1.01,1.01,"",17,1.0,-109,-0.4,18960900,2.1,-313891,-0.1,-521642,-16.5,19,2.7,940,2.5
"01045","0","10","70","0","2017","A","",873,16797,897823036,110942136,1705634,1028,53450,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.3,2,0.0,14073965,1.6,-1475588,-1.3,-312807,-15.5,16,1.6,829,1.6
"01045","1","10","71","0","2017","A","",37,2963,197865588,0,0,1284,66779,"",6.98,9.05,7.79,0.00,0.00,0.86,0.86,"",1,2.8,-90,-2.9,-320432,-0.2,0,0.0,0,0.0,35,2.8,1857,2.9
"01045","2","10","71","0","2017","A","",14,167,7401578,0,0,851,44277,"",2.27,0.31,0.24,0.00,0.00,0.78,0.78,"",0,0.0,6,3.7,501362,7.3,0,0.0,0,0.0,27,3.3,1441,3.4
"01045","3","10","71","0","2017","A","",57,1919,66292454,965115,10391,664,34542,"",3.80,1.17,0.84,0.64,1.18,0.72,0.72,"",0,0.0,3,0.2,1548629,2.4,29157,3.1,-5419,-34.3,14,2.2,749,2.2
"01045","5","10","71","0","2017","A","",766,11748,626263416,109977021,1695243,1025,53308,"",0.90,0.82,0.82,1.01,1.00,1.00,1.00,"",3,0.4,83,0.7,12344406,2.0,-1504745,-1.3,-307388,-15.3,13,1.3,679,1.3
"01047","0","10","70","0","2017","A","",849,12471,458581877,93517482,1921733,707,36772,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-3,-0.4,-235,-1.8,2939182,0.6,-1006455,-1.1,-228093,-10.6,17,2.5,913,2.5
"01047","1","10","71","0","2017","A","",17,153,9756813,0,0,1223,63597,"",3.30,0.63,0.75,0.00,0.00,1.19,1.19,"",0,0.0,-5,-3.2,379600,4.0,0,0.0,0,0.0,78,6.8,4059,6.8
"01047","2","10","71","0","2017","A","",20,561,22272768,0,0,763,39690,"",3.33,1.40,1.42,0.00,0.00,1.02,1.02,"",0,0.0,36,6.9,734973,3.4,0,0.0,0,0.0,-27,-3.4,-1373,-3.3
"01047","3","10","71","0","2017","A","",65,1811,58384899,463652,3333,620,32241,"",4.45,1.49,1.45,0.36,0.34,0.98,0.98,"",0,0.0,-57,-3.1,-332919,-0.6,-7123,-1.5,-2474,-42.6,16,2.6,814,2.6
"01047","5","10","71","0","2017","A","",748,9946,368167397,93053830,1918400,712,37018,"",0.91,0.94,0.94,1.01,1.00,1.01,1.01,"",-2,-0.3,-210,-2.1,2157528,0.6,-999332,-1.1,-225619,-10.5,19,2.7,979,2.7
"01049","0","10","70","0","2017","A","",1174,21076,760485589,171077989,2112338,694,36084,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",25,2.2,333,1.6,39398700,5.5,5588949,3.4,-126137,-5.6,25,3.7,1320,3.8
"01049","1","10","71","0","2017","A","",19,164,8271503,0,0,971,50513,"",2.66,0.40,0.38,0.00,0.00,0.96,0.96,"",0,0.0,4,2.5,324061,4.1,0,0.0,0,0.0,16,1.7,867,1.7
"01049","2","10","71","0","2017","A","",17,526,19338545,0,0,706,36736,"",2.05,0.78,0.74,0.00,0.00,0.96,0.96,"",1,6.2,13,2.5,512232,2.7,0,0.0,0,0.0,0,0.0,49,0.1
"01049","3","10","71","0","2017","A","",60,2636,93623827,4004920,31790,683,35523,"",2.97,1.28,1.41,1.72,2.92,1.10,1.10,"",0,0.0,20,0.8,3648558,4.1,27084,0.7,-68,-0.2,21,3.2,1122,3.3
"01049","5","10","71","0","2017","A","",1078,17750,639251714,167073069,2080548,693,36015,"",0.95,0.99,0.99,1.00,0.99,1.00,1.00,"",24,2.3,296,1.7,34913849,5.8,5561865,3.4,-126069,-5.7,27,4.1,1390,4.0
"01051","0","10","70","0","2017","A","",1373,19853,689691018,144662948,1692709,668,34739,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",27,2.0,252,1.3,24551061,3.7,3039426,2.1,-184061,-9.8,15,2.3,804,2.4
"01051","1","10","71","0","2017","A","",15,159,7927202,0,0,961,49988,"",1.80,0.41,0.41,0.00,0.00,0.99,0.99,"",1,7.1,12,8.2,385978,5.1,0,0.0,0,0.0,-25,-2.5,-1284,-2.5
"01051","2","10","71","0","2017","A","",27,969,47676884,0,0,946,49215,"",2.78,1.52,2.02,0.00,0.00,1.33,1.33,"",2,8.0,-36,-3.6,-236626,-0.5,0,0.0,0,0.0,29,3.2,1540,3.2
"01051","3","10","71","0","2017","A","",46,3384,115818422,9585807,76271,658,34224,"",1.95,1.75,1.92,4.86,8.76,1.10,1.10,"",-1,-2.1,-6,-0.2,1878439,1.6,-372347,-3.7,-18112,-19.2,12,1.9,617,1.8
"01051","5","10","71","0","2017","A","",1286,15342,518268510,135077141,1616438,650,33781,"",0.97,0.91,0.88,0.95,0.96,0.97,0.97,"",26,2.1,284,1.9,22523270,4.5,3411773,2.6,-165949,-9.3,17,2.7,859,2.6
"01053","0","10","70","0","2017","A","",845,12831,494114095,97127754,1319896,741,38510,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,10,0.1,10656025,2.2,1652485,1.7,-98375,-6.9,16,2.2,801,2.1
"01053","1","10","71","0","2017","A","",6,61,3178916,0,0,1005,52256,"",1.17,0.24,0.23,0.00,0.00,0.93,0.93,"",0,0.0,0,0.0,-156546,-4.7,0,0.0,0,0.0,-48,-4.6,-2499,-4.6
"01053","2","10","71","0","2017","A","",20,524,23467978,0,0,862,44800,"",3.35,1.27,1.39,0.00,0.00,1.10,1.10,"",0,0.0,-60,-10.3,-2273472,-8.8,0,0.0,0,0.0,15,1.8,735,1.7
"01053","3","10","71","0","2017","A","",47,3436,134381729,17503946,129819,752,39107,"",3.24,2.74,3.10,13.22,19.12,1.13,1.13,"",0,0.0,64,1.9,6699698,5.2,516647,3.0,26882,26.1,24,3.3,1241,3.3
"01053","5","10","71","0","2017","A","",772,8810,333085472,79623808,1190077,727,37808,"",0.94,0.81,0.79,0.84,0.91,0.98,0.98,"",7,0.9,6,0.1,6386345,2.0,1135838,1.4,-125257,-9.5,13,1.8,699,1.9
"01055","0","10","70","0","2017","A","",2065,36208,1306244931,298143185,3873099,694,36076,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,0.4,-5,0.0,26664374,2.1,3225718,1.1,-394487,-9.2,14,2.1,741,2.1
"01055","1","10","71","0","2017","A","",18,298,19665516,0,0,1269,65992,"",1.43,0.42,0.53,0.00,0.00,1.26,1.26,"",1,5.9,4,1.4,787388,4.2,0,0.0,0,0.0,32,2.6,1671,2.6
"01055","2","10","71","0","2017","A","",23,780,31857586,0,0,786,40865,"",1.58,0.67,0.71,0.00,0.00,1.07,1.07,"",-1,-4.2,-17,-2.1,-383196,-1.2,0,0.0,0,0.0,8,1.0,425,1.1
"01055","3","10","71","0","2017","A","",105,4099,148724725,3050042,20369,698,36282,"",2.96,1.16,1.30,0.75,1.02,1.12,1.12,"",2,1.9,-19,-0.5,3427073,2.4,-75177,-2.4,-7550,-27.0,19,2.8,996,2.8
"01055","5","10","71","0","2017","A","",1919,31031,1105997104,295093143,3852730,685,35642,"",0.96,1.01,1.00,1.01,1.00,0.99,0.99,"",6,0.3,26,0.1,22833109,2.1,3300895,1.1,-386937,-9.1,13,1.9,707,2.0
"01057","0","10","70","0","2017","A","",336,4046,132082222,26452362,322851,628,32648,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-1.2,-4,-0.1,2919209,2.3,15675,0.1,-15386,-4.5,15,2.4,757,2.4
"01057","1","10","71","0","2017","A","",6,39,1640228,0,0,812,42238,"",2.94,0.49,0.44,0.00,0.00,0.89,0.89,"",0,0.0,1,2.6,40601,2.5,0,0.0,0,0.0,-5,-0.6,-230,-0.5
"01057","2","10","71","0","2017","A","",9,247,8264647,0,0,644,33494,"",3.79,1.90,1.83,0.00,0.00,0.97,0.97,"",0,0.0,3,1.2,514601,6.6,0,0.0,0,0.0,34,5.6,1764,5.6
"01057","3","10","71","0","2017","A","",21,901,30169790,198977,1173,644,33475,"",3.64,2.28,2.61,0.55,0.71,1.14,1.14,"",-1,-4.5,-28,-3.0,171529,0.6,-208888,-51.2,-1234,-51.3,23,3.7,1199,3.7
"01057","5","10","71","0","2017","A","",300,2859,92007557,26253385,321678,619,32184,"",0.92,0.83,0.82,1.01,1.00,0.99,0.99,"",-3,-1.0,20,0.7,2192478,2.4,224563,0.9,-14152,-4.2,11,1.8,546,1.7
"01059","0","10","70","0","2017","A","",572,10548,368301226,82102014,1577483,671,34917,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",13,2.3,215,2.1,19578522,5.6,2432116,3.1,-34644,-2.1,22,3.4,1167,3.5
"01059","1","10","71","0","2017","A","",9,87,4711067,0,0,1042,54202,"",2.59,0.42,0.45,0.00,0.00,1.07,1.07,"",0,0.0,-1,-1.1,77623,1.7,0,0.0,0,0.0,28,2.8,1449,2.7
"01059","2","10","71","0","2017","A","",14,360,13277232,0,0,709,36847,"",3.46,1.06,1.06,0.00,0.00,0.99,0.99,"",0,0.0,16,4.7,579240,4.6,0,0.0,0,0.0,-1,-0.1,-84,-0.2
"01059","3","10","71","0","2017","A","",26,1486,55055599,1357681,14073,712,37047,"",2.64,1.44,1.71,1.21,1.73,1.18,1.18,"",0,0.0,-3,-0.2,2126553,4.0,-11634,-0.8,1161,9.0,28,4.1,1492,4.2
"01059","5","10","71","0","2017","A","",523,8615,295257328,80744333,1563410,659,34274,"",0.94,0.96,0.94,1.00,1.00,0.98,0.98,"",13,2.5,203,2.4,16795106,6.0,2443750,3.1,-35805,-2.2,22,3.5,1172,3.5
"01061","0","10","70","0","2017","A","",493,4889,158855505,38285586,434889,625,32496,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",6,1.2,-121,-2.4,2259961,1.4,-203388,-0.5,-7293,-1.6,24,4.0,1236,4.0
"01061","1","10","71","0","2017","A","",10,54,2508283,0,0,896,46593,"",3.34,0.57,0.56,0.00,0.00,0.99,0.99,"",0,0.0,-2,-3.6,-25591,-1.0,0,0.0,0,0.0,31,3.6,1613,3.6
"01061","2","10","71","0","2017","A","",11,92,3286495,0,0,689,35820,"",3.16,0.58,0.61,0.00,0.00,1.04,1.04,"",0,0.0,4,4.5,386802,13.3,0,0.0,0,0.0,52,8.2,2712,8.2
"01061","3","10","71","0","2017","A","",36,1252,40031583,5230547,67677,615,31968,"",4.25,2.62,2.88,10.02,30.25,1.10,1.10,"",0,0.0,-55,-4.2,902132,2.3,-228592,-4.2,1746,2.6,39,6.8,2037,6.8
"01061","5","10","71","0","2017","A","",436,3491,113029144,33055039,367212,623,32380,"",0.91,0.84,0.84,0.88,0.85,1.00,1.00,"",6,1.4,-67,-1.9,996618,0.9,25204,0.1,-9039,-2.4,18,3.0,895,2.8
"01063","0","10","70","0","2017","A","",162,1763,60051745,11816586,290875,655,34054,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,2.5,17,1.0,1724281,3.0,429371,3.8,40359,16.1,13,2.0,644,1.9
"01063","1","10","71","0","2017","A","",7,27,1120074,0,0,790,41104,"",7.11,0.79,0.66,0.00,0.00,0.83,0.83,"",0,0.0,2,8.0,50494,4.7,0,0.0,0,0.0,-25,-3.1,-1256,-3.0
"01063","2","10","71","0","2017","A","",9,55,1879654,0,0,659,34279,"",7.86,0.97,0.92,0.00,0.00,0.95,0.95,"",0,0.0,0,0.0,131370,7.5,0,0.0,0,0.0,51,8.4,2684,8.5
"01063","3","10","71","0","2017","A","",25,549,17801932,1216282,17190,624,32431,"",8.98,3.19,3.38,7.55,11.49,1.06,1.06,"",0,0.0,-12,-2.1,-655541,-3.6,-2002,-0.2,-616,-3.5,-9,-1.4,-480,-1.5
"01063","5","10","71","0","2017","A","",122,1132,39250085,10600304,273685,667,34660,"",0.78,0.75,0.77,0.91,0.95,1.02,1.02,"",5,4.3,28,2.5,2197958,5.9,431373,4.2,40975,17.6,22,3.4,1111,3.3
"01065","0","10","70","0","2017","A","",277,2734,97512449,17913528,229067,686,35662,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",11,4.1,2,0.1,1299228,1.4,886188,5.2,-52134,-18.5,9,1.3,444,1.3
"01065","1","10","71","0","2017","A","",11,45,2263713,0,0,967,50305,"",6.54,0.84,0.82,0.00,0.00,0.97,0.97,"",0,0.0,-2,-4.3,-51243,-2.2,0,0.0,0,0.0,11,1.2,610,1.2
"01065","2","10","71","0","2017","A","",11,82,3339243,0,0,779,40517,"",5.62,0.93,1.00,0.00,0.00,1.07,1.07,"",0,0.0,-3,-3.5,-26127,-0.8,0,0.0,0,0.0,21,2.8,1079,2.7
"01065","3","10","71","0","2017","A","",22,743,24032924,1780369,12200,622,32339,"",4.62,2.78,2.81,7.29,10.35,1.01,1.01,"",0,0.0,-7,-0.9,267107,1.1,61149,3.6,-4272,-25.9,12,2.0,644,2.0
"01065","5","10","71","0","2017","A","",234,1864,67876569,16133159,216867,700,36419,"",0.87,0.80,0.82,0.92,0.95,1.02,1.02,"",12,5.4,14,0.8,1109491,1.7,825039,5.4,-47862,-18.1,6,0.9,332,0.9
"01067","0","10","70","0","2017","A","",335,3274,135072239,25007379,262170,793,41254,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,0.9,32,1.0,2914334,2.2,64398,0.3,-49587,-15.9,9,1.1,488,1.2
"01067","1","10","71","0","2017","A","",6,44,2041040,0,0,885,46038,"",2.95,0.69,0.53,0.00,0.00,0.77,0.77,"",-1,-14.3,1,2.3,79598,4.1,0,0.0,0,0.0,6,0.7,334,0.7
"01067","2","10","71","0","2017","A","",11,70,3129970,0,0,857,44555,"",4.65,0.66,0.68,0.00,0.00,1.02,1.02,"",0,0.0,2,2.9,181626,6.2,0,0.0,0,0.0,18,2.1,930,2.1
"01067","3","10","71","0","2017","A","",22,597,19614930,783033,6992,632,32860,"",3.82,1.87,1.66,2.30,5.18,0.89,0.89,"",0,0.0,13,2.2,344614,1.8,-6176,-0.8,849,13.8,-2,-0.3,-114,-0.3
"01067","5","10","71","0","2017","A","",296,2563,110286299,24224346,255178,828,43036,"",0.91,0.92,0.96,0.99,0.98,1.05,1.04,"",3,1.0,16,0.6,2308496,2.1,70574,0.3,-50436,-16.5,13,1.6,641,1.5
"01069","0","10","70","0","2017","A","",2947,47744,1954378459,368444956,4694011,787,40934,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",20,0.7,859,1.8,69871443,3.7,13015355,3.7,-291312,-5.8,14,1.8,739,1.8
"01069","1","10","71","0","2017","A","",25,312,18835730,0,0,1161,60371,"",1.40,0.34,0.34,0.00,0.00,1.02,1.02,"",-1,-3.8,9,3.0,217556,1.2,0,0.0,0,0.0,-19,-1.6,-991,-1.6
"01069","2","10","71","0","2017","A","",31,976,41143836,0,0,810,42145,"",1.49,0.64,0.62,0.00,0.00,0.97,0.97,"",0,0.0,7,0.7,519108,1.3,0,0.0,0,0.0,4,0.5,228,0.5
"01069","3","10","71","0","2017","A","",73,7062,322933357,4697791,48911,879,45729,"",1.44,1.52,1.89,0.94,2.03,1.24,1.24,"",0,0.0,-7,-0.1,6497382,2.1,62520,1.3,2220,4.8,18,2.1,962,2.1
"01069","5","10","71","0","2017","A","",2818,39394,1571465536,363747165,4645100,767,39891,"",0.99,0.97,0.95,1.01,1.00,0.98,0.98,"",21,0.8,851,2.2,62637397,4.2,12952835,3.7,-293532,-5.9,14,1.9,745,1.9
"01071","0","10","70","0","2017","A","",967,15784,558224912,123268126,2138702,680,35367,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,-494,-3.0,-2594977,-0.5,-1000676,-0.8,-473154,-18.1,17,2.6,914,2.7
"01071","1","10","71","0","2017","A","",21,152,11942894,0,0,1512,78615,"",3.58,0.49,0.76,0.00,0.00,1.53,1.53,"",0,0.0,-51,-25.1,-3858089,-24.4,0,0.0,0,0.0,11,0.7,585,0.7
"01071","2","10","71","0","2017","A","",13,195,7846478,16455,96,773,40187,"",1.90,0.38,0.41,0.02,0.07,1.07,1.07,"",0,0.0,10,5.4,392970,5.3,131,0.8,-1,-1.0,-3,-0.4,-175,-0.4
"01071","3","10","71","0","2017","A","",65,2754,101968802,2785834,27263,712,37022,"",3.91,1.79,2.08,1.66,2.48,1.17,1.17,"",0,0.0,-98,-3.4,787808,0.8,43268,1.6,-2724,-9.1,30,4.4,1550,4.4
"01071","5","10","71","0","2017","A","",868,12683,436466738,120465837,2111343,662,34415,"",0.93,0.94,0.92,1.00,0.99,0.97,0.97,"",2,0.2,-355,-2.7,82334,0.0,-1044075,-0.9,-470429,-18.2,18,2.8,945,2.8
"01073","0","10","70","0","2017","A","",18577,344402,18700249210,2670958821,36982742,1044,54298,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",374,2.1,3890,1.1,795297089,4.4,73849968,2.8,-1235442,-3.2,33,3.3,1716,3.3
"01073","1","10","71","0","2017","A","",95,8122,591381285,0,0,1400,72813,"",0.84,1.21,1.12,0.00,0.00,0.92,0.92,"",4,4.4,-40,-0.5,14568057,2.5,0,0.0,0,0.0,41,3.0,2145,3.0
"01073","2","10","71","0","2017","A","",82,22965,1306205632,0,0,1094,56879,"",0.62,2.07,2.05,0.00,0.00,0.99,0.99,"",2,2.5,267,1.2,65508538,5.3,0,0.0,0,0.0,43,4.1,2218,4.1
"01073","3","10","71","0","2017","A","",427,26836,1310172502,5956508,67534,939,48822,"",1.34,0.80,0.80,0.16,0.35,1.00,1.00,"",2,0.5,213,0.8,49226581,3.9,171169,3.0,-2253,-3.2,28,3.1,1459,3.1
"01073","5","10","71","0","2017","A","",17973,286479,15492489791,2665002313,36915208,1040,54079,"",1.00,0.98,0.97,1.02,1.00,1.00,1.00,"",365,2.1,3450,1.2,665993913,4.5,73678799,2.8,-1233189,-3.2,33,3.3,1694,3.2
"01075","0","10","70","0","2017","A","",281,3493,131911192,26813249,330077,726,37764,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",4,1.4,66,1.9,5524427,4.4,1019620,4.0,6986,2.2,17,2.4,885,2.4
"01075","1","10","71","0","2017","A","",7,37,1635771,0,0,841,43718,"",4.10,0.54,0.44,0.00,0.00,0.80,0.80,"",0,0.0,0,0.0,67711,4.3,0,0.0,0,0.0,24,2.9,1242,2.9
"01075","2","10","71","0","2017","A","",9,73,2714499,0,0,713,37058,"",4.53,0.65,0.60,0.00,0.00,0.92,0.92,"",1,12.5,3,4.3,106158,4.1,0,0.0,0,0.0,-4,-0.6,-248,-0.7
"01075","3","10","71","0","2017","A","",30,478,16201872,154498,912,652,33895,"",6.21,1.40,1.40,0.42,0.54,1.00,1.00,"",0,0.0,2,0.4,282992,1.8,-52446,-25.3,-310,-25.4,8,1.2,423,1.3
"01075","5","10","71","0","2017","A","",235,2904,111359050,26658751,329165,737,38342,"",0.86,0.98,0.99,1.01,1.00,1.02,1.02,"",4,1.7,59,2.1,5067566,4.8,1072066,4.2,7296,2.3,18,2.5,977,2.6
"01077","0","10","70","0","2017","A","",2093,29655,1021459717,227651172,3232153,662,34445,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",15,0.7,221,0.8,28017958,2.8,7291513,3.3,-228304,-6.6,13,2.0,693,2.1
"01077","1","10","71","0","2017","A","",20,278,17393121,0,0,1202,62509,"",1.57,0.48,0.60,0.00,0.00,1.25,1.25,"",1,5.3,-6,-2.1,219648,1.3,0,0.0,0,0.0,37,3.2,1932,3.2
"01077","2","10","71","0","2017","A","",16,1222,58852863,0,0,926,48158,"",1.08,1.28,1.69,0.00,0.00,1.32,1.32,"",0,0.0,41,3.5,2265859,4.0,0,0.0,0,0.0,5,0.5,244,0.5
"01077","3","10","71","0","2017","A","",48,3254,127764485,808838,10192,755,39259,"",1.33,1.12,1.43,0.26,0.61,1.27,1.27,"",0,0.0,7,0.2,1900251,1.5,-25682,-3.1,-3502,-25.6,10,1.3,494,1.3
"01077","5","10","71","0","2017","A","",2009,24900,817449248,226842334,3221961,631,32829,"",0.99,0.99,0.94,1.02,1.00,0.95,0.95,"",14,0.7,178,0.7,23632200,3.0,7317195,3.3,-224802,-6.5,14,2.3,719,2.2
"01079","0","10","70","0","2017","A","",440,4787,160442524,30747468,463020,645,33517,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,1.9,93,2.0,5855398,3.8,837510,2.8,-16927,-3.5,12,1.9,582,1.8
"01079","1","10","71","0","2017","A","",10,82,5054799,0,0,1192,61959,"",3.74,0.88,1.11,0.00,0.00,1.27,1.27,"",0,0.0,2,2.5,84070,1.7,0,0.0,0,0.0,-7,-0.6,-370,-0.6
"01079","2","10","71","0","2017","A","",12,163,6468753,0,0,764,39706,"",3.86,1.06,1.18,0.00,0.00,1.12,1.12,"",1,9.1,10,6.5,334869,5.5,0,0.0,0,0.0,-5,-0.7,-276,-0.7
"01079","3","10","71","0","2017","A","",33,1089,36543059,367871,2170,645,33551,"",4.36,2.33,2.60,0.88,0.91,1.11,1.12,"",0,0.0,-11,-1.0,799797,2.2,-1812,-0.5,-12,-0.5,20,3.2,1055,3.2
"01079","5","10","71","0","2017","A","",385,3453,112375913,30379597,460850,626,32543,"",0.90,0.85,0.82,1.01,1.00,0.97,0.97,"",7,1.9,92,2.7,4636662,4.3,839322,2.8,-16915,-3.5,9,1.5,484,1.5
"01081","0","10","70","0","2017","A","",3137,58339,2250784322,407916140,4915555,742,38581,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",59,1.9,1593,2.8,150705614,7.2,13532016,3.4,-764456,-13.5,30,4.2,1572,4.2
"01081","1","10","71","0","2017","A","",18,295,18413916,0,0,1201,62438,"",0.94,0.26,0.29,0.00,0.00,1.11,1.11,"",0,0.0,0,0.0,238919,1.3,0,0.0,0,0.0,17,1.4,863,1.4
"01081","2","10","71","0","2017","A","",28,7088,423384505,0,0,1149,59736,"",1.26,3.78,5.51,0.00,0.00,1.46,1.46,"",2,7.7,222,3.2,22641446,5.6,0,0.0,0,0.0,27,2.4,1370,2.3
"01081","3","10","71","0","2017","A","",105,7802,339369756,1211712,22102,837,43499,"",1.95,1.37,1.72,0.22,0.87,1.26,1.26,"",-2,-1.9,127,1.7,18714827,5.8,9499,0.8,2097,10.5,34,4.2,1720,4.1
"01081","5","10","71","0","2017","A","",2986,43155,1469616145,406704428,4893453,655,34054,"",0.98,0.87,0.77,1.02,1.00,0.88,0.88,"",59,2.0,1245,3.0,109110422,8.0,13522517,3.4,-766553,-13.5,31,5.0,1591,4.9
"01083","0","10","70","0","2017","A","",1437,23254,1100951899,174349613,3813928,910,47346,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",33,2.4,684,3.0,48380416,4.6,6206563,3.7,-83522,-2.1,13,1.4,709,1.5
"01083","1","10","71","0","2017","A","",15,1434,170279389,0,0,2284,118751,"",1.72,3.17,5.47,0.00,0.00,1.73,1.73,"",1,7.1,-88,-5.8,-11003320,-6.1,0,0.0,0,0.0,-7,-0.3,-396,-0.3
"01083","2","10","71","0","2017","A","",16,1600,67420970,0,0,810,42134,"",1.58,2.14,1.79,0.00,0.00,0.84,0.84,"",0,0.0,26,1.7,3704558,5.8,0,0.0,0,0.0,32,4.1,1656,4.1
"01083","3","10","71","0","2017","A","",25,3416,140263246,337101,4620,790,41066,"",1.01,1.50,1.45,0.14,0.24,0.97,0.97,"",1,4.2,119,3.6,2164661,1.6,36199,12.0,1005,27.8,-15,-1.9,-817,-2.0
"01083","5","10","71","0","2017","A","",1382,16804,722988294,174012512,3809308,827,43025,"",0.99,0.85,0.77,1.02,1.00,0.91,0.91,"",31,2.3,627,3.9,53514517,8.0,6170364,3.7,-84527,-2.2,31,3.9,1640,4.0
"01085","0","10","70","0","2017","A","",165,2330,107597331,17890646,326288,888,46187,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,1.9,-83,-3.4,546141,0.5,-788485,-4.2,-75515,-18.8,35,4.1,1821,4.1
"01085","1","10","71","0","2017","A","",6,28,1470811,0,0,1016,52844,"",5.99,0.62,0.48,0.00,0.00,0.79,0.79,"",0,0.0,1,3.7,103582,7.6,0,0.0,0,0.0,54,5.6,2823,5.6
"01085","2","10","71","0","2017","A","",7,55,2654620,0,0,928,48266,"",6.00,0.73,0.72,0.00,0.00,0.98,0.98,"",0,0.0,4,7.8,298369,12.7,0,0.0,0,0.0,41,4.6,2140,4.6
"01085","3","10","71","0","2017","A","",21,443,15314960,227128,4297,665,34604,"",7.41,1.95,1.62,0.93,2.56,0.83,0.83,"",-1,-4.5,-8,-1.8,232259,1.5,1193,0.5,1167,37.3,22,3.4,1180,3.5
"01085","5","10","71","0","2017","A","",131,1804,88156940,17663518,321991,940,48863,"",0.82,0.91,0.96,1.01,0.99,1.06,1.06,"",4,3.1,-79,-4.2,-88069,-0.1,-789678,-4.3,-76682,-19.2,39,4.3,2005,4.3
"01087","0","10","70","0","2017","A","",232,4830,199881727,20871922,289604,796,41386,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-1,-0.4,65,1.4,1842824,0.9,533308,2.6,598,0.2,-3,-0.4,-179,-0.4
"01087","1","10","71","0","2017","A","",10,932,58565443,0,0,1209,62855,"",7.10,9.90,10.36,0.00,0.00,1.05,1.05,"",0,0.0,15,1.6,567591,1.0,0,0.0,0,0.0,-7,-0.6,-398,-0.6
"01087","2","10","71","0","2017","A","",16,873,46436782,0,0,1023,53218,"",9.76,5.62,6.80,0.00,0.00,1.21,1.21,"",2,14.3,-45,-4.9,-1252772,-2.6,0,0.0,0,0.0,24,2.4,1259,2.4
